hhid,household_serial_no,taz,mgra,hinccat1,hinc,hworkers,veh,persons,hht,bldgsz,unittype,version,poverty
785097,0,1897,81,3,86160,0,1,1,6,9,0,0,6.752351097
785098,0,1897,81,1,11847,0,0,1,4,8,0,0,0.928448276
785099,0,1897,81,2,43295,0,1,1,6,6,0,0,3.393056426
785100,0,1897,81,4,145395,0,1,1,4,9,0,0,11.39459248
785101,0,1897,81,3,93699,0,1,1,6,2,0,0,7.343181818
785102,0,1897,81,5,204845,2,2,2,1,6,0,0,11.88198376
785103,0,1897,81,2,59235,0,1,1,6,8,0,0,4.642241379
785104,0,1897,81,3,90468,0,1,1,6,9,0,0,7.089968652
785105,0,1897,81,2,58804,2,2,2,1,3,0,0,3.410916473
785106,0,1897,81,1,236,0,0,1,6,9,0,0,0.018568966
785107,0,1897,81,3,62466,0,2,1,6,4,0,0,4.895454545
785108,0,1897,81,2,52773,0,1,1,6,7,0,0,4.135815047
785109,0,1897,81,2,50834,0,2,2,7,7,0,0,2.94863109
785110,0,1897,81,5,306945,0,1,1,4,3,0,0,24.05525078
785111,0,1897,81,4,127193,0,1,2,5,9,0,0,7.377824826
785112,0,1897,81,4,127193,0,1,2,5,9,0,0,7.377824826
785113,0,1897,81,1,20355,0,1,1,4,9,0,0,1.595242947
785114,0,1897,81,3,82929,0,1,1,6,6,0,0,6.499137931
785115,0,1897,81,3,64620,0,1,1,6,9,0,0,5.064263323
785116,0,1897,81,5,204511,2,2,2,1,8,0,0,11.86261775
785117,0,1897,81,2,51265,0,1,1,6,7,0,0,4.017648903
785118,0,1897,81,2,51265,0,1,1,6,7,0,0,4.017648903
785119,0,1897,81,2,51265,0,1,1,6,7,0,0,4.017648903
785120,0,1897,81,1,1001,0,0,1,6,9,0,0,0.078496082
785121,0,1897,81,1,1001,0,0,1,6,9,0,0,0.078496082
785122,0,1897,81,1,0,0,1,1,4,9,0,0,0
785123,0,1897,81,3,77544,0,1,1,6,7,0,0,6.077115987
785124,0,1897,81,3,70005,0,1,1,4,9,0,0,5.486285266
785125,0,1897,81,4,130317,0,2,1,6,9,0,0,10.21293103
785126,0,1897,81,1,15724,0,1,1,6,9,0,0,1.232304075
785127,0,1897,81,1,0,0,1,1,6,9,0,0,0
785128,0,1897,81,1,0,0,1,1,6,9,0,0,0
785129,0,1897,81,1,17232,0,1,1,6,2,0,0,1.350470219
785130,0,1897,81,4,104469,0,2,2,7,2,0,0,6.059686775
785131,0,1897,81,5,235863,3,4,3,1,2,0,0,10.85925414
785132,0,1897,81,2,53850,0,1,1,4,3,0,0,4.220219436
785133,0,1897,81,1,22832,0,1,1,6,9,0,0,1.789373041
785134,0,1897,81,1,22832,0,1,1,6,9,0,0,1.789373041
785135,0,1897,81,3,92622,0,1,1,4,7,0,0,7.258777429
785136,0,1897,81,5,283251,0,2,2,7,7,0,0,16.42987239
785137,0,1897,81,5,494450,0,2,1,4,2,0,0,38.75005486
785138,0,1897,81,3,70005,0,1,1,6,7,0,0,5.486285266
785139,0,1897,81,3,80775,0,1,1,4,3,0,0,6.330329154
785140,0,1897,81,5,247710,2,2,2,1,9,0,0,14.36832947
785141,0,1897,81,1,20463,0,1,1,6,9,0,0,1.603683386
785142,0,1897,81,1,20463,0,1,1,6,9,0,0,1.603683386
785143,0,1897,81,3,86160,0,1,1,6,6,0,0,6.752351097
785144,0,1897,81,1,22940,0,1,1,6,4,0,0,1.79781348
785145,0,1897,81,3,81852,0,2,2,5,9,0,0,4.747795824
785146,0,1897,81,5,214323,2,1,2,1,9,0,0,12.43172854
785147,0,1897,81,1,11631,0,0,1,4,9,0,0,0.911567398
785148,0,1897,81,4,100161,1,2,2,3,7,0,0,5.809802784
785149,0,1897,81,5,194398,2,2,2,1,5,0,0,11.27601508
785150,0,1897,81,5,162411,0,2,2,7,5,0,0,9.42062645
785151,0,1897,81,4,129240,0,1,1,4,6,0,0,10.12852665
785152,0,1897,81,4,100807,0,0,1,6,8,0,0,7.900250784
785153,0,1897,81,2,38772,0,1,1,6,9,0,0,3.038557994
785154,0,1897,81,1,0,0,0,2,3,8,0,0,0
785155,0,1897,81,3,74313,0,1,1,6,6,0,0,5.823902821
785156,0,1897,81,4,107700,0,1,1,4,4,0,0,8.440438871
785157,0,1897,81,1,13247,0,0,1,4,9,0,0,1.038173981
785158,0,1897,81,1,13247,0,0,1,4,9,0,0,1.038173981
785159,0,1897,81,3,62466,0,1,1,4,9,0,0,4.895454545
785160,0,1897,81,2,35541,2,1,2,1,9,0,0,2.061542923
785161,0,1897,81,1,26171,0,2,1,6,2,0,0,2.051026646
785162,0,1897,81,1,22617,0,1,1,6,2,0,0,1.772492163
785163,0,1897,81,2,57188,0,2,2,7,2,0,0,3.317209977
785164,0,1897,81,3,75390,0,1,1,6,8,0,0,5.90830721
785165,0,1897,81,5,220785,0,4,3,5,2,0,0,10.16505525
785166,0,1897,81,5,220785,0,4,3,5,2,0,0,10.16505525
785167,0,1897,81,5,269250,0,1,1,4,9,0,0,21.10109718
785168,0,1897,81,3,84436,0,1,1,4,6,0,0,6.617304075
785169,0,1897,81,4,118146,0,3,3,5,2,0,0,5.439544199
785170,0,1897,81,4,142164,0,2,2,5,2,0,0,8.246171694
785171,0,1897,81,4,120624,0,1,1,6,2,0,0,9.453291536
785172,0,1897,81,5,151857,0,1,2,7,9,0,0,8.808410673
785173,0,1897,81,1,20247,0,1,1,4,2,0,0,1.586802508
785174,0,1897,81,5,150780,0,1,2,5,8,0,0,8.745939675
785175,0,1897,81,4,126009,0,1,2,5,6,0,0,7.309106729
785176,0,1897,81,5,232632,0,3,2,5,3,0,0,13.4937355
785177,0,1897,81,3,70005,0,0,1,4,9,0,0,5.486285266
785178,0,1897,81,3,61389,0,1,1,6,6,0,0,4.811050157
785179,0,1897,81,3,80775,0,1,1,4,8,0,0,6.330329154
785180,0,1897,81,3,86160,0,1,1,4,7,0,0,6.752351097
785181,0,1897,81,4,107700,0,1,1,6,6,0,0,8.440438871
785182,0,1897,81,2,34464,0,1,1,4,1,0,0,2.700940439
785183,0,1897,81,1,19278,0,0,1,4,9,0,0,1.510838558
785184,0,1897,81,1,19278,0,0,1,4,9,0,0,1.510838558
785185,0,1897,81,3,74851,0,0,1,4,9,0,0,5.866105016
785186,0,1897,81,3,73989,0,1,1,6,6,0,0,5.798581505
785187,0,1897,81,4,101238,0,1,1,4,5,0,0,7.934012539
785188,0,1897,81,1,4308,0,1,1,4,2,0,0,0.337617555
785189,0,1897,81,1,4308,0,1,1,4,2,0,0,0.337617555
785190,0,1897,81,1,4308,0,1,1,4,2,0,0,0.337617555
785191,0,1897,81,5,202476,2,2,2,1,9,0,0,11.74454756
785192,0,1897,81,5,202476,2,2,2,1,9,0,0,11.74454756
785193,0,1897,81,2,54173,0,2,1,4,8,0,0,4.245540752
785194,0,1897,81,2,53850,0,1,1,4,9,0,0,4.220219436
785195,0,1897,81,2,32310,0,1,1,6,7,0,0,2.532131661
785196,0,1897,81,5,278404,0,2,2,7,9,0,0,16.1487529
785197,0,1897,81,5,278404,0,2,2,7,9,0,0,16.1487529
785198,0,1897,81,4,104469,0,1,1,6,9,0,0,8.187225705
785199,0,1897,81,3,93699,0,1,1,6,8,0,0,7.343181818
785200,0,1897,81,4,109854,0,5,1,4,3,0,0,8.609247649
785201,0,1897,81,5,161550,0,2,1,4,9,0,0,12.66065831
785202,0,1897,81,1,14431,0,0,1,6,9,0,0,1.131018809
785203,0,1897,81,1,9046,0,1,1,4,7,0,0,0.708996865
785204,0,1897,81,1,9046,0,1,1,4,7,0,0,0.708996865
785205,0,1897,81,1,9046,0,1,1,4,7,0,0,0.708996865
785206,0,1897,81,1,9046,0,1,1,4,7,0,0,0.708996865
785207,0,1897,81,5,183090,0,1,1,4,7,0,0,14.34874608
785208,0,1897,81,5,182659,0,2,2,5,9,0,0,10.59508121
785209,0,1897,81,5,686695,2,2,2,1,9,0,0,39.83150812
785210,0,1897,81,3,65912,2,2,2,3,4,0,0,3.823225058
785211,0,1897,81,3,65912,2,2,2,3,4,0,0,3.823225058
785212,0,1897,81,1,16908,0,0,1,6,7,0,0,1.325148903
785213,0,1897,81,4,107700,0,1,1,4,9,0,0,8.440438871
785214,0,1897,81,4,107700,2,2,2,1,9,0,0,6.247099768
785215,0,1897,81,4,133655,1,2,4,1,2,0,0,5.101362595
785216,0,1897,81,4,133655,1,2,4,1,2,0,0,5.101362595
785217,0,1897,81,4,133655,1,2,4,1,2,0,0,5.101362595
785218,0,1897,81,5,235863,0,2,2,7,4,0,0,13.68114849
785219,0,1897,81,1,12277,0,0,1,6,9,0,0,0.962210031
785220,0,1897,81,1,12277,0,0,1,6,9,0,0,0.962210031
785221,0,1897,81,4,146041,0,1,2,3,9,0,0,8.471067285
785222,0,1897,81,4,146041,0,1,2,3,9,0,0,8.471067285
785223,0,1897,81,2,33171,0,1,1,6,7,0,0,2.599655172
785224,0,1897,81,5,250294,0,1,1,4,9,0,0,19.61557994
785225,0,1897,81,2,32633,0,1,1,6,8,0,0,2.557452978
785226,0,1897,81,3,96930,0,1,1,6,9,0,0,7.596394984
785227,0,1897,81,2,48465,0,1,1,6,2,0,0,3.798197492
785228,0,1897,81,4,144318,0,2,2,7,8,0,0,8.371113689
785229,0,1897,81,4,133548,0,2,2,7,3,0,0,7.746403712
785230,0,1897,81,3,64620,1,1,2,2,8,0,0,3.748259861
785231,0,1897,81,2,31233,0,1,1,4,6,0,0,2.447727273
785232,0,1897,81,5,398490,2,2,2,1,2,0,0,23.11426914
785233,0,1897,81,5,1709306,3,3,3,1,2,0,0,78.69736188
785234,0,1897,81,4,102315,0,2,2,5,8,0,0,5.93474478
785235,0,1897,81,4,102315,0,2,2,5,8,0,0,5.93474478
785236,0,1897,81,1,22509,0,0,1,6,2,0,0,1.764051724
785237,0,1897,81,4,103930,0,2,2,7,8,0,0,6.028451276
785238,0,1897,81,5,205330,0,2,3,5,8,0,0,9.453501381
785239,0,1897,81,5,205330,0,2,3,5,8,0,0,9.453501381
785240,0,1897,81,5,205330,0,2,3,5,8,0,0,9.453501381
785241,0,1897,81,5,205330,0,2,3,5,8,0,0,9.453501381
785242,0,1897,81,5,205330,0,2,3,5,8,0,0,9.453501381
785243,0,1897,81,5,205330,0,2,3,5,8,0,0,9.453501381
785244,0,1897,81,5,205330,0,2,3,5,8,0,0,9.453501381
785245,0,1897,81,5,205330,0,2,3,5,8,0,0,9.453501381
785246,0,1897,81,2,37695,0,1,1,4,8,0,0,2.954153605
785247,0,1897,81,1,17447,0,1,1,6,9,0,0,1.367351097
785248,0,1897,81,2,51157,0,1,1,4,9,0,0,4.009208464
785249,0,1897,81,2,30156,0,0,1,4,9,0,0,2.363322884
785250,0,1897,81,2,34464,0,1,1,4,2,0,0,2.700940439
785251,0,1897,81,5,221269,2,1,2,1,9,0,0,12.83466647
785252,0,1897,81,1,0,0,2,1,4,2,0,0,0
785253,0,1897,81,1,0,0,2,1,4,2,0,0,0
785254,0,1897,81,3,70166,2,2,2,1,2,0,0,4.069985499
785255,0,1897,81,3,78405,2,1,2,3,6,0,0,4.547888631
785256,0,1897,81,5,214323,0,1,1,4,9,0,0,16.79647335
785257,0,1897,81,5,280020,0,1,2,7,9,0,0,16.2424594
785258,0,1897,81,3,60312,0,1,1,4,7,0,0,4.726645768
785259,0,1897,81,4,146472,0,1,1,4,9,0,0,11.47899687
785260,0,1897,81,2,54927,0,1,1,6,7,0,0,4.304623824
785261,0,1897,81,4,108453,0,1,1,4,6,0,0,8.499521944
785262,0,1897,81,2,50619,0,2,1,6,9,0,0,3.96700627
785263,0,1897,81,3,64620,0,1,1,6,7,0,0,5.064263323
785264,0,1897,81,5,301560,0,2,2,5,9,0,0,17.49187935
785265,0,1897,81,4,113085,2,1,2,1,6,0,0,6.559454756
785266,0,1897,81,3,82929,0,1,1,4,9,0,0,6.499137931
785267,0,1897,81,2,45880,3,3,4,1,6,0,0,1.751152672
785268,0,1897,81,3,89391,0,0,1,6,9,0,0,7.005564263
785269,0,1897,81,5,441570,2,1,2,1,9,0,0,25.61310905
785270,0,1897,81,3,86375,0,1,1,4,7,0,0,6.769231975
785271,0,1897,81,4,136779,0,1,1,4,8,0,0,10.71935737
785272,0,1897,81,1,25094,0,1,1,6,2,0,0,1.966622257
785273,0,1785,83,5,199245,0,2,2,5,5,0,0,11.55713457
785274,0,1785,83,2,43080,1,2,2,1,2,0,0,2.498839907
785275,0,1785,83,3,64835,0,1,1,6,9,0,0,5.081144201
785276,0,1785,83,1,25848,0,1,2,5,2,0,0,1.499303944
785277,0,1785,83,5,390412,2,2,2,1,9,0,0,22.64573666
785278,0,1785,83,3,86160,0,1,1,6,3,0,0,6.752351097
785279,0,1785,83,1,23694,1,2,2,3,6,0,0,1.374361949
785280,0,1785,83,1,23694,1,2,2,3,6,0,0,1.374361949
785281,0,1785,83,1,23694,1,2,2,3,6,0,0,1.374361949
785282,0,1785,83,1,26925,1,1,2,2,6,0,0,1.561774942
785283,0,1785,83,3,70005,0,1,1,4,9,0,0,5.486285266
785284,0,1785,83,3,91760,0,1,1,4,9,0,0,7.191253918
785285,0,1785,83,5,617121,0,2,2,5,9,0,0,35.79588167
785286,0,1785,83,4,124932,2,1,3,1,9,0,0,5.751933702
785287,0,1785,83,4,124932,2,1,3,1,9,0,0,5.751933702
785288,0,1785,83,4,124932,2,1,3,1,9,0,0,5.751933702
785289,0,1785,83,2,33817,0,2,2,1,5,0,0,1.961589327
785290,0,1785,83,2,33817,0,2,2,1,5,0,0,1.961589327
785291,0,1785,83,3,76467,0,1,2,5,9,0,0,4.435440835
785292,0,1785,83,3,91545,0,1,1,6,9,0,0,7.174373041
785293,0,1785,83,5,161550,1,1,2,1,9,0,0,9.370649652
785294,0,1785,83,2,54948,0,2,2,5,6,0,0,3.187270302
785295,0,1785,83,3,90468,0,1,1,6,9,0,0,7.089968652
785296,0,1785,83,3,69358,0,1,1,6,7,0,0,5.435642633
785297,0,1785,83,5,188475,0,1,1,4,2,0,0,14.77076803
785298,0,1785,83,3,80775,0,1,1,4,9,0,0,6.330329154
785299,0,1785,83,2,37910,0,0,1,6,9,0,0,2.971034483
785300,0,1785,83,3,75497,0,2,1,4,9,0,0,5.916747649
785301,0,1785,83,3,70005,0,1,1,4,9,0,0,5.486285266
785302,0,1785,83,3,88314,0,1,1,6,7,0,0,6.921159875
785303,0,1785,83,3,91545,0,1,1,4,8,0,0,7.174373041
785304,0,1785,83,4,100161,1,2,2,3,7,0,0,5.809802784
785305,0,1785,83,5,162411,0,2,2,7,5,0,0,9.42062645
785306,0,1785,83,2,32310,0,1,1,4,7,0,0,2.532131661
785307,0,1785,83,3,73236,0,1,1,4,5,0,0,5.739498433
785308,0,1785,83,2,38233,0,1,1,4,6,0,0,2.996355799
785309,0,1785,83,5,232632,0,3,2,5,3,0,0,13.4937355
785310,0,1785,83,4,145395,0,1,2,7,6,0,0,8.433584687
785311,0,1785,83,5,278404,0,2,2,7,9,0,0,16.1487529
785312,0,1785,83,5,250294,0,1,1,4,9,0,0,19.61557994
785313,0,1785,83,2,37695,0,1,1,6,2,0,0,2.954153605
785314,0,1785,83,2,32633,0,1,1,6,8,0,0,2.557452978
785315,0,1785,83,3,60312,0,1,1,4,7,0,0,4.726645768
785316,0,1785,83,3,88529,0,1,1,6,7,0,0,6.938040752
785317,0,1785,83,2,50619,0,2,1,6,9,0,0,3.96700627
785318,0,1785,83,3,86160,0,1,1,4,6,0,0,6.752351097
785319,0,1816,85,5,166935,0,1,1,4,8,0,0,13.08268025
785320,0,1816,85,5,220785,2,2,2,1,9,0,0,12.80655452
785321,0,1816,85,4,124932,0,1,1,6,2,0,0,9.790909091
785322,0,1816,85,5,298113,0,1,2,1,8,0,0,17.29197216
785323,0,1816,85,5,369411,0,0,1,4,9,0,0,28.95070533
785324,0,1816,85,5,310283,2,2,2,1,2,0,0,17.99789443
785325,0,1816,85,1,22832,0,1,1,4,9,0,0,1.789373041
785326,0,1816,85,2,38772,0,1,1,6,8,0,0,3.038557994
785327,0,1816,85,5,216477,2,2,2,1,2,0,0,12.55667053
785328,0,1816,85,5,305868,0,1,1,6,6,0,0,23.97084639
785329,0,1816,85,5,170166,0,1,1,4,7,0,0,13.33589342
785330,0,1816,85,3,94237,0,1,1,4,9,0,0,7.385384013
785331,0,1816,85,2,32310,0,0,1,6,9,0,0,2.532131661
785332,0,1816,85,2,32310,0,0,1,6,9,0,0,2.532131661
785333,0,1816,85,3,88637,0,1,1,6,2,0,0,6.946481191
785334,0,1816,85,4,124932,2,1,3,1,9,0,0,5.751933702
785335,0,1816,85,4,124932,2,1,3,1,9,0,0,5.751933702
785336,0,1816,85,4,124932,2,1,3,1,9,0,0,5.751933702
785337,0,1816,85,4,124932,2,1,3,1,9,0,0,5.751933702
785338,0,1816,85,4,124932,2,1,3,1,9,0,0,5.751933702
785339,0,1816,85,3,64135,0,1,2,1,9,0,0,3.720147912
785340,0,1816,85,2,43080,0,1,1,6,2,0,0,3.376175549
785341,0,1816,85,2,47818,0,0,1,6,9,0,0,3.747554859
785342,0,1816,85,5,201399,2,2,2,1,8,0,0,11.68207657
785343,0,1816,85,3,97683,0,1,1,6,9,0,0,7.655478056
785344,0,1816,85,4,132686,0,1,2,1,9,0,0,7.696426914
785345,0,1816,85,5,158319,0,1,1,4,8,0,0,12.40744514
785346,0,1816,85,5,494450,0,2,1,4,2,0,0,38.75005486
785347,0,1816,85,5,323100,0,1,1,4,9,0,0,25.32131661
785348,0,1816,85,5,289174,0,2,2,1,2,0,0,16.77346288
785349,0,1816,85,2,54603,0,1,1,4,7,0,0,4.279302508
785350,0,1816,85,4,148518,0,2,2,1,6,0,0,8.61475058
785351,0,1816,85,5,269250,0,1,1,4,9,0,0,21.10109718
785352,0,1816,85,3,70005,1,1,3,3,2,0,0,3.223066298
785353,0,1816,85,3,92622,0,1,2,1,2,0,0,5.3725058
785354,0,1816,85,4,100161,2,1,2,3,8,0,0,5.809802784
785355,0,1816,85,1,22617,0,1,1,6,9,0,0,1.772492163
785356,0,1816,85,4,115562,0,0,1,6,3,0,0,9.056590909
785357,0,1816,85,5,202476,2,2,2,1,9,0,0,11.74454756
785358,0,1816,85,2,47388,0,2,2,1,8,0,0,2.748723898
785359,0,1816,85,5,161550,0,2,1,4,9,0,0,12.66065831
785360,0,1816,85,2,37695,0,1,1,6,6,0,0,2.954153605
785361,0,1816,85,1,3231,0,2,2,2,6,0,0,0.187412993
785362,0,1816,85,1,3231,0,2,2,2,6,0,0,0.187412993
785363,0,1816,85,1,3231,0,2,2,2,6,0,0,0.187412993
785364,0,1816,85,5,329637,0,1,2,1,2,0,0,19.12049826
785365,0,1816,85,5,274635,0,1,1,4,9,0,0,21.52311912
785366,0,1816,85,1,15078,0,1,1,6,2,0,0,1.181661442
785367,0,1816,85,5,492189,0,1,1,4,8,0,0,38.57280564
785368,0,1816,85,3,97468,0,1,1,6,9,0,0,7.638597179
785369,0,1816,85,1,1292,0,0,5,3,6,0,0,0.042125163
785370,0,1932,86,5,183090,2,2,2,1,7,0,0,10.62006961
785371,0,1932,86,2,39752,0,0,1,4,9,0,0,3.115365987
785372,0,1932,86,5,296175,2,2,2,1,9,0,0,17.17952436
785373,0,1932,86,3,92083,0,1,1,4,9,0,0,7.216575235
785374,0,1932,86,5,263865,2,1,2,1,9,0,0,15.30539443
785375,0,1932,86,3,64620,0,2,1,6,5,0,0,5.064263323
785376,0,1932,86,2,43080,0,1,1,4,3,0,0,3.376175549
785377,0,1932,86,2,38772,0,1,1,6,6,0,0,3.038557994
785378,0,1932,86,2,30048,0,1,1,6,2,0,0,2.354882445
785379,0,1932,86,5,204630,0,2,2,5,3,0,0,11.86948956
785380,0,1932,86,5,161550,0,3,3,7,5,0,0,7.437845304
785381,0,1932,86,3,68497,0,1,1,4,9,0,0,5.368119122
785382,0,1932,86,2,48465,0,1,1,6,8,0,0,3.798197492
785383,0,1932,86,4,134625,0,3,1,4,6,0,0,10.55054859
785384,0,1932,86,2,43080,1,2,2,1,2,0,0,2.498839907
785385,0,1932,86,2,43080,1,2,2,1,2,0,0,2.498839907
785386,0,1932,86,2,43080,1,2,2,1,2,0,0,2.498839907
785387,0,1932,86,3,96930,0,2,1,6,9,0,0,7.596394984
785388,0,1932,86,5,226170,0,1,1,4,6,0,0,17.72492163
785389,0,1932,86,3,62789,0,0,1,6,9,0,0,4.920775862
785390,0,1932,86,1,25848,0,1,2,5,2,0,0,1.499303944
785391,0,1932,86,1,25848,0,1,2,5,2,0,0,1.499303944
785392,0,1932,86,3,84006,0,0,1,6,9,0,0,6.58354232
785393,0,1932,86,5,184167,0,2,2,5,9,0,0,10.6825406
785394,0,1932,86,5,390412,2,2,2,1,9,0,0,22.64573666
785395,0,1932,86,3,86160,0,1,1,4,3,0,0,6.752351097
785396,0,1932,86,5,225168,2,2,2,1,9,0,0,13.06081148
785397,0,1932,86,5,619598,0,1,1,4,9,0,0,48.55784483
785398,0,1932,86,1,23694,1,2,2,3,6,0,0,1.374361949
785399,0,1932,86,1,23694,1,2,2,3,6,0,0,1.374361949
785400,0,1932,86,2,38772,0,1,1,4,9,0,0,3.038557994
785401,0,1932,86,1,26925,1,1,2,2,6,0,0,1.561774942
785402,0,1932,86,3,80990,0,2,1,4,2,0,0,6.347210031
785403,0,1932,86,3,80990,0,2,1,4,2,0,0,6.347210031
785404,0,1932,86,2,32310,0,0,1,6,9,0,0,2.532131661
785405,0,1932,86,2,32310,0,0,1,6,9,0,0,2.532131661
785406,0,1932,86,5,617121,0,2,2,5,9,0,0,35.79588167
785407,0,1932,86,3,88637,0,1,1,6,2,0,0,6.946481191
785408,0,1932,86,4,124932,2,1,3,1,9,0,0,5.751933702
785409,0,1932,86,4,124932,2,1,3,1,9,0,0,5.751933702
785410,0,1932,86,4,124932,2,1,3,1,9,0,0,5.751933702
785411,0,1932,86,4,124932,2,1,3,1,9,0,0,5.751933702
785412,0,1932,86,3,94776,0,1,1,4,6,0,0,7.427586207
785413,0,1932,86,5,215400,0,2,2,5,9,0,0,12.49419954
785414,0,1932,86,2,31017,0,2,1,4,2,0,0,2.430846395
785415,0,1932,86,2,47818,0,0,1,6,9,0,0,3.747554859
785416,0,1932,86,5,161550,1,1,2,1,9,0,0,9.370649652
785417,0,1932,86,5,161550,1,1,2,1,9,0,0,9.370649652
785418,0,1932,86,2,51157,0,1,1,6,8,0,0,4.009208464
785419,0,1932,86,3,95206,0,1,1,6,4,0,0,7.461347962
785420,0,1932,86,4,145395,0,1,1,4,9,0,0,11.39459248
785421,0,1932,86,2,54948,0,2,2,5,6,0,0,3.187270302
785422,0,1932,86,2,38772,0,1,1,4,7,0,0,3.038557994
785423,0,1932,86,4,122131,0,1,1,6,2,0,0,9.57145768
785424,0,1932,86,3,90575,0,0,1,4,9,0,0,7.098409091
785425,0,1932,86,4,127193,0,1,2,5,9,0,0,7.377824826
785426,0,1932,86,2,51265,0,1,1,6,7,0,0,4.017648903
785427,0,1932,86,2,37910,0,0,1,6,9,0,0,2.971034483
785428,0,1932,86,2,37910,0,0,1,6,9,0,0,2.971034483
785429,0,1932,86,2,37910,0,0,1,6,9,0,0,2.971034483
785430,0,1932,86,2,37910,0,0,1,6,9,0,0,2.971034483
785431,0,1932,86,2,37910,0,0,1,6,9,0,0,2.971034483
785432,0,1932,86,3,70005,0,1,1,4,6,0,0,5.486285266
785433,0,1932,86,2,46311,0,1,1,6,9,0,0,3.629388715
785434,0,1932,86,5,158319,0,1,1,4,8,0,0,12.40744514
785435,0,1932,86,5,235863,3,4,3,1,2,0,0,10.85925414
785436,0,1932,86,2,43080,0,1,1,4,9,0,0,3.376175549
785437,0,1932,86,3,92622,0,1,1,4,7,0,0,7.258777429
785438,0,1932,86,5,494450,0,2,1,4,2,0,0,38.75005486
785439,0,1932,86,2,40279,0,1,1,4,4,0,0,3.156724138
785440,0,1932,86,5,247710,2,2,2,1,9,0,0,14.36832947
785441,0,1932,86,5,247710,2,2,2,1,9,0,0,14.36832947
785442,0,1932,86,2,36618,0,1,1,4,8,0,0,2.869749216
785443,0,1932,86,2,36618,0,1,1,4,8,0,0,2.869749216
785444,0,1932,86,2,36618,0,1,1,4,8,0,0,2.869749216
785445,0,1932,86,5,289174,0,2,2,1,2,0,0,16.77346288
785446,0,1932,86,4,100161,1,2,2,3,7,0,0,5.809802784
785447,0,1932,86,4,100161,1,2,2,3,7,0,0,5.809802784
785448,0,1932,86,5,194398,2,2,2,1,5,0,0,11.27601508
785449,0,1932,86,5,162411,0,2,2,7,5,0,0,9.42062645
785450,0,1932,86,3,73236,0,1,1,4,5,0,0,5.739498433
785451,0,1932,86,3,73236,0,1,1,4,5,0,0,5.739498433
785452,0,1932,86,3,62466,0,1,1,4,9,0,0,4.895454545
785453,0,1932,86,2,35541,2,1,2,1,9,0,0,2.061542923
785454,0,1932,86,5,220785,0,4,3,5,2,0,0,10.16505525
785455,0,1932,86,3,84436,0,1,1,4,6,0,0,6.617304075
785456,0,1932,86,5,290790,2,2,2,1,2,0,0,16.86716937
785457,0,1932,86,5,151857,0,1,2,7,9,0,0,8.808410673
785458,0,1932,86,5,232632,0,3,2,5,3,0,0,13.4937355
785459,0,1932,86,3,61389,0,1,1,6,6,0,0,4.811050157
785460,0,1932,86,5,202476,2,2,2,1,9,0,0,11.74454756
785461,0,1932,86,5,278404,0,2,2,7,9,0,0,16.1487529
785462,0,1932,86,2,41033,0,1,1,6,2,0,0,3.21580721
785463,0,1932,86,4,131394,0,1,1,4,9,0,0,10.29733542
785464,0,1932,86,5,161550,0,2,1,4,9,0,0,12.66065831
785465,0,1932,86,5,183090,0,1,1,4,7,0,0,14.34874608
785466,0,1932,86,2,47388,0,0,1,4,5,0,0,3.713793103
785467,0,1932,86,5,182659,0,2,2,5,9,0,0,10.59508121
785468,0,1932,86,3,65912,2,2,2,3,4,0,0,3.823225058
785469,0,1932,86,5,215400,0,1,1,4,9,0,0,16.88087774
785470,0,1932,86,5,311899,0,1,2,7,5,0,0,18.09160093
785471,0,1932,86,5,157242,0,2,2,7,6,0,0,9.120765661
785472,0,1932,86,5,250294,0,1,1,4,9,0,0,19.61557994
785473,0,1932,86,5,1709306,3,3,3,1,2,0,0,78.69736188
785474,0,1932,86,5,200322,0,1,1,4,2,0,0,15.6992163
785475,0,1932,86,5,353256,0,2,2,7,2,0,0,20.49048724
785476,0,1932,86,2,51157,0,1,1,4,9,0,0,4.009208464
785477,0,1932,86,5,328485,0,1,1,4,2,0,0,25.74333856
785478,0,1932,86,2,40710,0,1,1,6,9,0,0,3.190485893
785479,0,1932,86,2,50619,0,2,1,6,9,0,0,3.96700627
785480,0,1932,86,1,0,0,0,1,4,9,0,0,0
785481,0,1932,86,1,0,0,0,1,6,9,0,0,0
785482,0,1932,86,3,87237,0,1,1,6,9,0,0,6.836755486
785483,0,1932,86,5,441570,2,1,2,1,9,0,0,25.61310905
785484,0,1932,86,5,241248,2,3,3,1,2,0,0,11.10718232
785485,0,1932,86,1,1292,0,0,5,3,6,0,0,0.042125163
785486,0,1932,86,3,62250,2,2,2,1,7,0,0,3.610823666
785487,0,1658,94,3,91588,0,1,1,4,8,0,0,7.177749216
785488,0,1658,94,5,296175,2,2,2,1,9,0,0,17.17952436
785489,0,1658,94,5,369411,0,0,1,4,9,0,0,28.95070533
785490,0,1658,94,2,43080,1,2,2,1,2,0,0,2.498839907
785491,0,1658,94,1,12708,0,0,1,4,9,0,0,0.995971787
785492,0,1658,94,4,142164,2,2,2,1,7,0,0,8.246171694
785493,0,1658,94,3,86160,0,1,1,4,3,0,0,6.752351097
785494,0,1658,94,5,225168,2,2,2,1,9,0,0,13.06081148
785495,0,1658,94,5,619598,0,1,1,4,9,0,0,48.55784483
